143.0,0.847855,1.01363,3.513305,40.842098,23.824846,28.143466,0.683665
144.0,0.845836,1.01383,3.521023,41.022881,23.865766,28.257507,0.683554
145.0,0.843829,1.014027,3.528715,41.203667,23.906388,28.371395,0.683443
146.0,0.841836,1.014222,3.536378,41.384432,23.946741,28.485171,0.683333
147.0,0.839855,1.014413,3.544012,41.565154,23.986855,28.598879,0.683224
148.0,0.837886,1.014604,3.551615,41.745809,24.02676,28.712559,0.683117
149.0,0.835928,1.014793,3.559186,41.926374,24.066484,28.826255,0.683011
150.0,0.833982,1.014982,3.566723,42.106826,24.106058,28.940009,0.682906
151.0,0.832045,1.015171,3.574226,42.287141,24.14551,29.053862,0.682803
152.0,0.830119,1.015362,3.581694,42.467297,24.184871,29.167858,0.682703
153.0,0.828202,1.015554,3.589125,42.647269,24.224169,29.282037,0.682604
154.0,0.826293,1.015748,3.596517,42.827036,24.263435,29.396444,0.682509
155.0,0.824393,1.015945,3.60387,43.006572,24.302698,29.511118,0.682416
156.0,0.822501,1.016146,3.611182,43.185856,24.341988,29.626104,0.682326
157.0,0.820616,1.016352,3.618453,43.364864,24.381333,29.741443,0.682239
158.0,0.818738,1.016562,3.62568,43.543573,24.420764,29.857177,0.682156
159.0,0.816866,1.016778,3.632863,43.721959,24.46031,29.973349,0.682076
160.0,0.815,1.017,3.64,43.9,24.5,30.09,0.682
161.0,0.813139,1.017229,3.647091,44.07769,24.539856,30.207161,0.681928
162.0,0.811284,1.017464,3.654141,44.255099,24.579863,30.324812,0.68186
163.0,0.809434,1.017704,3.661155,44.432313,24.619998,30.442921,0.681796
164.0,0.807591,1.01795,3.668138,44.609421,24.66024,30.561457,0.681735
165.0,0.805753,1.0182,3.675095,44.786509,24.700565,30.680387,0.681677
166.0,0.803921,1.018453,3.682032,44.963666,24.74095,30.79968,0.681621
167.0,0.802095,1.018709,3.688954,45.140979,24.781373,30.919303,0.681569
168.0,0.800276,1.018968,3.695866,45.318534,24.821812,31.039225,0.681518
169.0,0.798463,1.019228,3.702774,45.496421,24.862243,31.159415,0.68147
170.0,0.796657,1.019489,3.709683,45.674725,24.902644,31.279839,0.681424
171.0,0.794858,1.01975,3.716599,45.853535,24.942992,31.400466,0.681379
172.0,0.793065,1.020011,3.723526,46.032938,24.983264,31.521265,0.681335
173.0,0.79128,1.02027,3.73047,46.213021,25.023438,31.642204,0.681292
174.0,0.789503,1.020528,3.737436,46.393872,25.063491,31.76325,0.68125
175.0,0.787733,1.020783,3.74443,46.575578,25.103401,31.884371,0.681209
176.0,0.78597,1.021036,3.751457,46.758227,25.143144,32.005537,0.681167
177.0,0.784215,1.021284,3.758522,46.941907,25.182698,32.126714,0.681126
178.0,0.782469,1.021528,3.765631,47.126703,25.222041,32.247872,0.681085
179.0,0.78073,1.021767,3.772788,47.312705,25.261149,32.368978,0.681043
180.0,0.779,1.022,3.78,47.5,25.3,32.49,0.681
181.0,0.777278,1.022227,3.78727,47.688643,25.338573,32.610908,0.680956
182.0,0.775565,1.022448,3.794594,47.878564,25.376852,32.731672,0.680912
183.0,0.773859,1.022663,3.801967,48.069663,25.414824,32.852267,0.680866
184.0,0.772162,1.022874,3.809386,48.261836,25.452475,32.972665,0.680819
185.0,0.770473,1.02308,3.816843,48.454984,25.489791,33.092838,0.680772
186.0,0.768791,1.023282,3.824335,48.649004,25.526759,33.21276,0.680724
187.0,0.767118,1.023481,3.831856,48.843794,25.563364,33.332403,0.680675
188.0,0.765451,1.023677,3.839401,49.039254,25.599593,33.451739,0.680626
189.0,0.763793,1.023871,3.846966,49.235281,25.635433,33.570743,0.680576
190.0,0.762141,1.024063,3.854544,49.431774,25.670868,33.689386,0.680525
191.0,0.760497,1.024254,3.862132,49.628632,25.705887,33.807641,0.680474
192.0,0.75886,1.024444,3.869724,49.825753,25.740474,33.925481,0.680422
193.0,0.757229,1.024634,3.877315,50.023035,25.774616,34.04288,0.68037
194.0,0.755606,1.024824,3.8849,50.220377,25.8083,34.159808,0.680318
195.0,0.753989,1.025015,3.892473,50.417677,25.841511,34.276241,0.680265
196.0,0.752379,1.025207,3.900031,50.614834,25.874236,34.392149,0.680213
197.0,0.750775,1.025401,3.907568,50.811747,25.906462,34.507506,0.68016
198.0,0.749177,1.025598,3.915078,51.008313,25.938173,34.622285,0.680106
199.0,0.747586,1.025797,3.922557,51.204431,25.969357,34.736459,0.680053
200.0,0.746,1.026,3.93,51.4,26.0,34.85,0.68
201.0,0.74442,1.026207,3.937403,51.59494,26.030095,34.962893,0.679947
202.0,0.742847,1.026417,3.944765,51.78926,26.059662,35.07517,0.679894
203.0,0.741279,1.026631,3.952088,51.982992,26.08873,35.186876,0.67984
204.0,0.739717,1.026849,3.959372,52.176167,26.117326,35.298056,0.679787
205.0,0.738161,1.02707,3.966619,52.368815,26.145477,35.408753,0.679734
206.0,0.73661,1.027294,3.97383,52.560969,26.173211,35.519011,0.679681
207.0,0.735066,1.027521,3.981006,52.752659,26.200556,35.628876,0.679627
